,id,article_id,evidence_type,postDate,postClass,evidenceID,evidenceDate,evidence_after_post
15358,fa1984,0,i2t,2025-01-06 09:42:57+00:00,factually_correct,fa1984_lens_result_0,2025-01-07,True
15359,fa1984,2,i2t,2025-01-06 09:42:57+00:00,factually_correct,fa1984_lens_result_2,2025-01-17,True
15360,mi4693,1,t2t,2024-12-20 13:43:43+00:00,miscaptioned,mi4693_t1_result_1,2025-06-06,True
15361,fa1645,8,t2t,2024-06-04 12:46:07+00:00,factually_correct,fa1645_t1_result_8,2024-06-04,False
15362,fa2380,0,t2t,2023-09-20 16:09:57+00:00,factually_correct,fa2380_t1_result_0,2025-07-10,True
15363,fa2380,2,t2t,2023-09-20 16:09:57+00:00,factually_correct,fa2380_t1_result_2,2025-07-10,True
15364,fa2380,5,t2t,2023-09-20 16:09:57+00:00,factually_correct,fa2380_t1_result_5,2025-07-13,True
15365,fa2380,6,t2t,2023-09-20 16:09:57+00:00,factually_correct,fa2380_t1_result_6,2025-07-08,True
15366,fa2380,7,t2t,2023-09-20 16:09:57+00:00,factually_correct,fa2380_t1_result_7,2025-07-08,True
15367,fa2380,3,i2t,2023-09-20 16:09:57+00:00,factually_correct,fa2380_lens_result_3,2023-09-21,True
15368,fa2380,5,i2t,2023-09-20 16:09:57+00:00,factually_correct,fa2380_lens_result_5,2023-09-20,False
15369,mi0902,4,t2t,2024-06-29 07:23:18+00:00,miscaptioned,mi0902_t1_result_4,2025-10-09,True
15370,mi0902,6,t2t,2024-06-29 07:23:18+00:00,miscaptioned,mi0902_t1_result_6,2025-08-05,True
15371,mi0902,7,t2t,2024-06-29 07:23:18+00:00,miscaptioned,mi0902_t1_result_7,2023-01-12,False
15372,mi0902,0,i2t,2024-06-29 07:23:18+00:00,miscaptioned,mi0902_lens_result_0,2024-07-01,True
15373,mi0902,1,i2t,2024-06-29 07:23:18+00:00,miscaptioned,mi0902_lens_result_1,2025-10-14,True
15374,mi0902,4,i2t,2024-06-29 07:23:18+00:00,miscaptioned,mi0902_lens_result_4,2012-06-14,False
15375,mi1883,1,t2t,2024-07-31 19:35:24+00:00,miscaptioned,mi1883_t1_result_1,2024-07-23,False
15376,mi1883,2,t2t,2024-07-31 19:35:24+00:00,miscaptioned,mi1883_t1_result_2,2024-08-03,True
15377,mi1883,6,t2t,2024-07-31 19:35:24+00:00,miscaptioned,mi1883_t1_result_6,2024-08-01,True
15378,mi1883,7,t2t,2024-07-31 19:35:24+00:00,miscaptioned,mi1883_t1_result_7,2024-08-06,True
15379,mi1883,9,t2t,2024-07-31 19:35:24+00:00,miscaptioned,mi1883_t1_result_9,2024-08-02,True
15380,mi1883,7,i2t,2024-07-31 19:35:24+00:00,miscaptioned,mi1883_lens_result_7,2020-08-18,False
15381,mi1883,9,i2t,2024-07-31 19:35:24+00:00,miscaptioned,mi1883_lens_result_9,2024-08-02,True
15382,mi3223,8,t2t,2024-05-24 12:20:24+00:00,miscaptioned,mi3223_t1_result_8,2024-04-19,False
15383,mi2392,2,t2t,2024-03-09 05:31:28+00:00,miscaptioned,mi2392_t1_result_2,2024-03-09,False
15384,fa3426,1,i2t,2024-07-25 13:11:10+00:00,factually_correct,fa3426_lens_result_1,2025-10-13,True
15385,mi1650,0,t2t,2024-03-09 04:49:13+00:00,miscaptioned,mi1650_t1_result_0,2024-09-12,True
15386,mi1650,4,t2t,2024-03-09 04:49:13+00:00,miscaptioned,mi1650_t1_result_4,2024-08-23,True
15387,mi1650,6,t2t,2024-03-09 04:49:13+00:00,miscaptioned,mi1650_t1_result_6,2024-11-11,True
15388,mi1650,7,t2t,2024-03-09 04:49:13+00:00,miscaptioned,mi1650_t1_result_7,2025-09-15,True
15389,mi1650,8,t2t,2024-03-09 04:49:13+00:00,miscaptioned,mi1650_t1_result_8,2023-04-21,False
15390,mi1650,9,t2t,2024-03-09 04:49:13+00:00,miscaptioned,mi1650_t1_result_9,2023-07-12,False
15391,mi0589,0,t2t,2024-07-07 09:02:46+00:00,miscaptioned,mi0589_t1_result_0,2023-11-24,False
15392,mi0589,1,t2t,2024-07-07 09:02:46+00:00,miscaptioned,mi0589_t1_result_1,2024-09-11,True
15393,mi0589,2,t2t,2024-07-07 09:02:46+00:00,miscaptioned,mi0589_t1_result_2,2024-09-12,True
15394,mi0589,3,t2t,2024-07-07 09:02:46+00:00,miscaptioned,mi0589_t1_result_3,2024-09-11,True
15395,mi0589,4,t2t,2024-07-07 09:02:46+00:00,miscaptioned,mi0589_t1_result_4,2024-06-06,False
15396,mi0589,5,t2t,2024-07-07 09:02:46+00:00,miscaptioned,mi0589_t1_result_5,2024-06-06,False
15397,mi0589,6,t2t,2024-07-07 09:02:46+00:00,miscaptioned,mi0589_t1_result_6,2024-09-21,True
15398,mi0589,7,t2t,2024-07-07 09:02:46+00:00,miscaptioned,mi0589_t1_result_7,2024-07-17,True
15399,mi0589,8,t2t,2024-07-07 09:02:46+00:00,miscaptioned,mi0589_t1_result_8,2024-12-16,True
15400,mi0589,0,i2t,2024-07-07 09:02:46+00:00,miscaptioned,mi0589_lens_result_0,2024-11-20,True
15401,fa2312,0,t2t,2025-03-27 23:05:58+00:00,factually_correct,fa2312_t1_result_0,2025-03-12,False
15402,fa2312,4,t2t,2025-03-27 23:05:58+00:00,factually_correct,fa2312_t1_result_4,2024-02-06,False
15403,fa2312,5,t2t,2025-03-27 23:05:58+00:00,factually_correct,fa2312_t1_result_5,2025-06-01,True
15404,fa2312,5,i2t,2025-03-27 23:05:58+00:00,factually_correct,fa2312_lens_result_5,2025-03-21,False
15405,fa2312,6,i2t,2025-03-27 23:05:58+00:00,factually_correct,fa2312_lens_result_6,2025-10-10,True
15406,fa2312,8,i2t,2025-03-27 23:05:58+00:00,factually_correct,fa2312_lens_result_8,2025-10-05,True
15407,fa3570,0,t2t,2023-10-03 02:31:05+00:00,factually_correct,fa3570_t1_result_0,2023-08-24,False
15408,mi0024,2,t2t,2024-07-02 10:53:57+00:00,miscaptioned,mi0024_t1_result_2,2024-07-05,True
15409,mi0024,4,t2t,2024-07-02 10:53:57+00:00,miscaptioned,mi0024_t1_result_4,2025-09-30,True
15410,mi0024,6,t2t,2024-07-02 10:53:57+00:00,miscaptioned,mi0024_t1_result_6,2024-07-05,True
15411,mi0024,7,t2t,2024-07-02 10:53:57+00:00,miscaptioned,mi0024_t1_result_7,2024-07-16,True
15412,fa1332,0,t2t,2024-01-16 12:29:43+00:00,factually_correct,fa1332_t1_result_0,2001-01-26,False
15413,fa1332,1,t2t,2024-01-16 12:29:43+00:00,factually_correct,fa1332_t1_result_1,2003-06-17,False
15414,fa1332,2,t2t,2024-01-16 12:29:43+00:00,factually_correct,fa1332_t1_result_2,2005-07-22,False
15415,fa1332,4,t2t,2024-01-16 12:29:43+00:00,factually_correct,fa1332_t1_result_4,2023-01-01,False
15416,fa1332,5,t2t,2024-01-16 12:29:43+00:00,factually_correct,fa1332_t1_result_5,2022-01-01,False
15417,fa1332,5,i2t,2024-01-16 12:29:43+00:00,factually_correct,fa1332_lens_result_5,2009-12-18,False
15418,mi2917,0,i2t,2024-01-21 22:55:12+00:00,miscaptioned,mi2917_lens_result_0,2024-01-24,True
15419,mi2917,1,i2t,2024-01-21 22:55:12+00:00,miscaptioned,mi2917_lens_result_1,2024-01-26,True
15420,mi3725,0,t2t,2024-06-09 19:32:53+00:00,miscaptioned,mi3725_t1_result_0,2024-06-09,False
15421,mi3725,2,t2t,2024-06-09 19:32:53+00:00,miscaptioned,mi3725_t1_result_2,2024-09-11,True
15422,mi3725,4,t2t,2024-06-09 19:32:53+00:00,miscaptioned,mi3725_t1_result_4,2012-05-29,False
15423,mi3725,6,t2t,2024-06-09 19:32:53+00:00,miscaptioned,mi3725_t1_result_6,2011-06-21,False
15424,mi3725,7,t2t,2024-06-09 19:32:53+00:00,miscaptioned,mi3725_t1_result_7,2018-03-23,False
15425,mi3725,9,t2t,2024-06-09 19:32:53+00:00,miscaptioned,mi3725_t1_result_9,2020-02-19,False
15426,fa3343,0,t2t,2023-06-30 00:02:59+00:00,factually_correct,fa3343_t1_result_0,2023-06-19,False
15427,fa3343,1,t2t,2023-06-30 00:02:59+00:00,factually_correct,fa3343_t1_result_1,2024-09-18,True
15428,fa3343,2,t2t,2023-06-30 00:02:59+00:00,factually_correct,fa3343_t1_result_2,2025-08-05,True
15429,fa3343,4,t2t,2023-06-30 00:02:59+00:00,factually_correct,fa3343_t1_result_4,2024-08-07,True
15430,fa3343,6,t2t,2023-06-30 00:02:59+00:00,factually_correct,fa3343_t1_result_6,2024-06-18,True
15431,fa3343,7,t2t,2023-06-30 00:02:59+00:00,factually_correct,fa3343_t1_result_7,2023-07-01,True
15432,fa3343,8,t2t,2023-06-30 00:02:59+00:00,factually_correct,fa3343_t1_result_8,2024-08-07,True
15433,fa3343,9,t2t,2023-06-30 00:02:59+00:00,factually_correct,fa3343_t1_result_9,2024-09-16,True
15434,fa3054,0,t2t,2024-03-23 20:15:31+00:00,factually_correct,fa3054_t1_result_0,2003-06-18,False
15435,fa3054,2,t2t,2024-03-23 20:15:31+00:00,factually_correct,fa3054_t1_result_2,2016-09-25,False
15436,mi1275,1,t2t,2024-09-20 16:20:14+00:00,miscaptioned,mi1275_t1_result_1,2025-10-10,True
15437,mi1275,2,t2t,2024-09-20 16:20:14+00:00,miscaptioned,mi1275_t1_result_2,2025-10-10,True
15438,mi1275,3,t2t,2024-09-20 16:20:14+00:00,miscaptioned,mi1275_t1_result_3,2025-10-06,True
15439,mi3622,1,i2t,2023-06-09 11:40:32+00:00,miscaptioned,mi3622_lens_result_1,2025-10-13,True
15440,mi3622,3,i2t,2023-06-09 11:40:32+00:00,miscaptioned,mi3622_lens_result_3,2025-10-13,True
15441,mi4958,5,t2t,2025-02-14 00:36:01+00:00,miscaptioned,mi4958_t1_result_5,2025-04-17,True
15442,mi2033,0,t2t,2024-01-14 13:02:40+00:00,miscaptioned,mi2033_t1_result_0,2003-04-28,False
15443,mi2033,2,t2t,2024-01-14 13:02:40+00:00,miscaptioned,mi2033_t1_result_2,1996-01-01,False
15444,mi2033,4,t2t,2024-01-14 13:02:40+00:00,miscaptioned,mi2033_t1_result_4,2015-01-01,False
15445,mi2033,5,t2t,2024-01-14 13:02:40+00:00,miscaptioned,mi2033_t1_result_5,2025-01-01,True
15446,fa0939,0,t2t,2023-10-14 11:45:50+00:00,factually_correct,fa0939_t1_result_0,2023-10-15,True
15447,fa0939,1,t2t,2023-10-14 11:45:50+00:00,factually_correct,fa0939_t1_result_1,2023-10-16,True
15448,fa0939,2,t2t,2023-10-14 11:45:50+00:00,factually_correct,fa0939_t1_result_2,2023-10-24,True
15449,fa0939,6,t2t,2023-10-14 11:45:50+00:00,factually_correct,fa0939_t1_result_6,2023-11-28,True
15450,fa0939,7,t2t,2023-10-14 11:45:50+00:00,factually_correct,fa0939_t1_result_7,2025-10-07,True
15451,fa0939,8,t2t,2023-10-14 11:45:50+00:00,factually_correct,fa0939_t1_result_8,2024-10-06,True
15452,fa0939,9,t2t,2023-10-14 11:45:50+00:00,factually_correct,fa0939_t1_result_9,2023-10-22,True
15453,fa2835,0,t2t,2024-09-06 18:38:03+00:00,factually_correct,fa2835_t1_result_0,2024-06-27,False
15454,fa2835,3,t2t,2024-09-06 18:38:03+00:00,factually_correct,fa2835_t1_result_3,2024-06-25,False
15455,fa2835,5,t2t,2024-09-06 18:38:03+00:00,factually_correct,fa2835_t1_result_5,2024-06-25,False
15456,fa2835,6,t2t,2024-09-06 18:38:03+00:00,factually_correct,fa2835_t1_result_6,2024-06-29,False
15457,fa2835,7,t2t,2024-09-06 18:38:03+00:00,factually_correct,fa2835_t1_result_7,2025-06-20,True
15458,fa2835,8,t2t,2024-09-06 18:38:03+00:00,factually_correct,fa2835_t1_result_8,2024-06-26,False
15459,fa2835,9,t2t,2024-09-06 18:38:03+00:00,factually_correct,fa2835_t1_result_9,2024-06-26,False
15460,fa2835,2,i2t,2024-09-06 18:38:03+00:00,factually_correct,fa2835_lens_result_2,2025-10-13,True
15461,fa2835,8,i2t,2024-09-06 18:38:03+00:00,factually_correct,fa2835_lens_result_8,2025-10-06,True
15462,mi3620,2,t2t,2023-06-08 03:29:51+00:00,miscaptioned,mi3620_t1_result_2,2025-07-12,True
15463,mi4414,0,t2t,2023-12-04 18:11:07+00:00,miscaptioned,mi4414_t1_result_0,2023-11-21,False
15464,mi4414,1,t2t,2023-12-04 18:11:07+00:00,miscaptioned,mi4414_t1_result_1,2025-05-24,True
15465,mi4414,2,t2t,2023-12-04 18:11:07+00:00,miscaptioned,mi4414_t1_result_2,2025-03-26,True
15466,mi4414,3,t2t,2023-12-04 18:11:07+00:00,miscaptioned,mi4414_t1_result_3,2024-05-13,True
15467,mi4414,5,t2t,2023-12-04 18:11:07+00:00,miscaptioned,mi4414_t1_result_5,2024-07-03,True
15468,mi4414,6,t2t,2023-12-04 18:11:07+00:00,miscaptioned,mi4414_t1_result_6,2025-02-16,True
15469,mi4414,8,t2t,2023-12-04 18:11:07+00:00,miscaptioned,mi4414_t1_result_8,2023-11-14,False
15470,mi4414,9,t2t,2023-12-04 18:11:07+00:00,miscaptioned,mi4414_t1_result_9,2025-05-26,True
15471,fa1908,0,t2t,2024-07-27 18:17:00+00:00,factually_correct,fa1908_t1_result_0,2019-10-25,False
15472,fa1908,1,t2t,2024-07-27 18:17:00+00:00,factually_correct,fa1908_t1_result_1,2006-08-04,False
15473,mi1882,0,t2t,2024-09-27 08:32:26+00:00,miscaptioned,mi1882_t1_result_0,2025-10-10,True
15474,mi1882,1,t2t,2024-09-27 08:32:26+00:00,miscaptioned,mi1882_t1_result_1,2015-03-01,False
15475,mi1882,4,t2t,2024-09-27 08:32:26+00:00,miscaptioned,mi1882_t1_result_4,2013-09-26,False
15476,mi1882,1,i2t,2024-09-27 08:32:26+00:00,miscaptioned,mi1882_lens_result_1,2010-09-26,False
15477,fa3200,0,i2t,2024-08-12 20:05:47+00:00,factually_correct,fa3200_lens_result_0,2024-07-25,False
15478,fa3200,1,i2t,2024-08-12 20:05:47+00:00,factually_correct,fa3200_lens_result_1,2025-10-13,True
15479,fa2794,5,t2t,2024-06-23 16:55:03+00:00,factually_correct,fa2794_t1_result_5,2024-06-22,False
15480,fa2794,6,t2t,2024-06-23 16:55:03+00:00,factually_correct,fa2794_t1_result_6,2024-06-24,True
15481,fa2794,8,t2t,2024-06-23 16:55:03+00:00,factually_correct,fa2794_t1_result_8,2024-06-24,True
15482,mi2765,0,t2t,2024-06-06 08:10:28+00:00,miscaptioned,mi2765_t1_result_0,2024-10-29,True
15483,mi2765,1,t2t,2024-06-06 08:10:28+00:00,miscaptioned,mi2765_t1_result_1,2022-03-17,False
15484,mi2765,2,t2t,2024-06-06 08:10:28+00:00,miscaptioned,mi2765_t1_result_2,2025-07-01,True
15485,mi2765,6,t2t,2024-06-06 08:10:28+00:00,miscaptioned,mi2765_t1_result_6,2013-01-01,False
15486,mi2765,8,t2t,2024-06-06 08:10:28+00:00,miscaptioned,mi2765_t1_result_8,2025-08-11,True
15487,fa3797,1,t2t,2024-07-17 16:45:46+00:00,factually_correct,fa3797_t1_result_1,2024-07-14,False
15488,fa3797,6,t2t,2024-07-17 16:45:46+00:00,factually_correct,fa3797_t1_result_6,2024-07-17,False
15489,mi3894,3,t2t,2023-10-18 23:36:48+00:00,miscaptioned,mi3894_t1_result_3,2020-11-25,False
15490,mi3894,4,t2t,2023-10-18 23:36:48+00:00,miscaptioned,mi3894_t1_result_4,2020-08-16,False
15491,mi3894,5,t2t,2023-10-18 23:36:48+00:00,miscaptioned,mi3894_t1_result_5,2020-11-24,False
15492,mi3894,6,t2t,2023-10-18 23:36:48+00:00,miscaptioned,mi3894_t1_result_6,2020-11-23,False
15493,mi3894,7,t2t,2023-10-18 23:36:48+00:00,miscaptioned,mi3894_t1_result_7,2020-12-01,False
15494,mi3894,9,t2t,2023-10-18 23:36:48+00:00,miscaptioned,mi3894_t1_result_9,2020-10-11,False
15495,mi3894,2,i2t,2023-10-18 23:36:48+00:00,miscaptioned,mi3894_lens_result_2,2020-10-11,False
15496,mi3894,3,i2t,2023-10-18 23:36:48+00:00,miscaptioned,mi3894_lens_result_3,2020-10-10,False
15497,mi3894,5,i2t,2023-10-18 23:36:48+00:00,miscaptioned,mi3894_lens_result_5,2020-10-11,False
15498,mi4490,0,t2t,2024-04-20 12:29:24+00:00,miscaptioned,mi4490_t1_result_0,2024-04-20,False
15499,mi4490,3,t2t,2024-04-20 12:29:24+00:00,miscaptioned,mi4490_t1_result_3,2024-04-20,False
15500,mi4490,4,t2t,2024-04-20 12:29:24+00:00,miscaptioned,mi4490_t1_result_4,2024-04-21,True
15501,mi4490,5,t2t,2024-04-20 12:29:24+00:00,miscaptioned,mi4490_t1_result_5,2024-04-21,True
15502,mi4490,6,t2t,2024-04-20 12:29:24+00:00,miscaptioned,mi4490_t1_result_6,2024-04-24,True
15503,mi4490,8,t2t,2024-04-20 12:29:24+00:00,miscaptioned,mi4490_t1_result_8,2024-04-20,False
15504,mi4490,4,i2t,2024-04-20 12:29:24+00:00,miscaptioned,mi4490_lens_result_4,2024-04-19,False
15505,mi4490,5,i2t,2024-04-20 12:29:24+00:00,miscaptioned,mi4490_lens_result_5,2024-04-17,False
15506,mi4490,6,i2t,2024-04-20 12:29:24+00:00,miscaptioned,mi4490_lens_result_6,2024-04-20,False
15507,mi3881,2,t2t,2025-03-06 22:35:07+00:00,miscaptioned,mi3881_t1_result_2,2025-07-02,True
15508,mi3881,5,t2t,2025-03-06 22:35:07+00:00,miscaptioned,mi3881_t1_result_5,2000-01-01,False
15509,mi4883,1,t2t,2024-03-05 14:28:25+00:00,miscaptioned,mi4883_t1_result_1,2024-03-15,True
15510,mi3263,0,t2t,2023-10-14 10:50:14+00:00,miscaptioned,mi3263_t1_result_0,2024-07-22,True
15511,mi3263,2,t2t,2023-10-14 10:50:14+00:00,miscaptioned,mi3263_t1_result_2,2004-11-01,False
15512,mi3263,3,t2t,2023-10-14 10:50:14+00:00,miscaptioned,mi3263_t1_result_3,2024-07-27,True
15513,mi3263,4,t2t,2023-10-14 10:50:14+00:00,miscaptioned,mi3263_t1_result_4,2025-05-30,True
15514,mi3263,5,t2t,2023-10-14 10:50:14+00:00,miscaptioned,mi3263_t1_result_5,2025-05-08,True
15515,mi3263,7,t2t,2023-10-14 10:50:14+00:00,miscaptioned,mi3263_t1_result_7,2021-05-15,False
15516,mi3263,9,t2t,2023-10-14 10:50:14+00:00,miscaptioned,mi3263_t1_result_9,2000-10-10,False
15517,fa3000,1,i2t,2024-06-12 02:35:00+00:00,factually_correct,fa3000_lens_result_1,2023-06-24,False
15518,fa3000,2,i2t,2024-06-12 02:35:00+00:00,factually_correct,fa3000_lens_result_2,2023-06-15,False
15519,fa3000,3,i2t,2024-06-12 02:35:00+00:00,factually_correct,fa3000_lens_result_3,2019-11-15,False
15520,fa3000,8,i2t,2024-06-12 02:35:00+00:00,factually_correct,fa3000_lens_result_8,2019-11-14,False
15521,fa3000,9,i2t,2024-06-12 02:35:00+00:00,factually_correct,fa3000_lens_result_9,2020-08-12,False
15522,mi4735,0,t2t,2024-05-20 21:16:05+00:00,miscaptioned,mi4735_t1_result_0,2024-05-20,False
15523,mi2252,2,t2t,2024-10-11 18:01:20+00:00,miscaptioned,mi2252_t1_result_2,2025-02-10,True
15524,mi2252,6,t2t,2024-10-11 18:01:20+00:00,miscaptioned,mi2252_t1_result_6,2025-06-25,True
15525,mi2252,9,i2t,2024-10-11 18:01:20+00:00,miscaptioned,mi2252_lens_result_9,2020-06-09,False
15526,mi4581,1,t2t,2024-02-23 13:21:39+00:00,miscaptioned,mi4581_t1_result_1,2016-10-30,False
15527,mi4581,4,t2t,2024-02-23 13:21:39+00:00,miscaptioned,mi4581_t1_result_4,2023-07-18,False
15528,mi4581,8,t2t,2024-02-23 13:21:39+00:00,miscaptioned,mi4581_t1_result_8,2019-03-12,False
15529,mi4581,2,i2t,2024-02-23 13:21:39+00:00,miscaptioned,mi4581_lens_result_2,2025-01-01,True
15530,mi4581,9,i2t,2024-02-23 13:21:39+00:00,miscaptioned,mi4581_lens_result_9,2022-04-25,False
15531,mi4408,1,t2t,2024-12-11 18:17:20+00:00,miscaptioned,mi4408_t1_result_1,2025-01-06,True
15532,mi4408,4,t2t,2024-12-11 18:17:20+00:00,miscaptioned,mi4408_t1_result_4,2025-02-26,True
15533,mi4408,6,t2t,2024-12-11 18:17:20+00:00,miscaptioned,mi4408_t1_result_6,2023-12-24,False
15534,mi4408,9,t2t,2024-12-11 18:17:20+00:00,miscaptioned,mi4408_t1_result_9,2025-01-06,True
15535,mi3879,1,t2t,2023-05-23 19:18:06+00:00,miscaptioned,mi3879_t1_result_1,2023-05-23,False
15536,mi3879,3,t2t,2023-05-23 19:18:06+00:00,miscaptioned,mi3879_t1_result_3,2023-05-23,False
15537,mi3879,5,t2t,2023-05-23 19:18:06+00:00,miscaptioned,mi3879_t1_result_5,2022-11-09,False
15538,mi3879,6,t2t,2023-05-23 19:18:06+00:00,miscaptioned,mi3879_t1_result_6,2024-04-05,True
15539,mi3879,8,t2t,2023-05-23 19:18:06+00:00,miscaptioned,mi3879_t1_result_8,2023-05-23,False
15540,mi3879,9,t2t,2023-05-23 19:18:06+00:00,miscaptioned,mi3879_t1_result_9,2023-03-07,False
15541,fa2120,0,t2t,2024-07-23 14:43:15+00:00,factually_correct,fa2120_t1_result_0,2025-09-11,True
15542,fa2120,2,t2t,2024-07-23 14:43:15+00:00,factually_correct,fa2120_t1_result_2,2024-12-05,True
15543,fa2120,7,t2t,2024-07-23 14:43:15+00:00,factually_correct,fa2120_t1_result_7,2025-07-21,True
15544,fa2120,3,i2t,2024-07-23 14:43:15+00:00,factually_correct,fa2120_lens_result_3,2024-07-23,False
15545,fa2120,6,i2t,2024-07-23 14:43:15+00:00,factually_correct,fa2120_lens_result_6,2024-07-23,False
15546,mi2213,2,t2t,2024-01-06 17:39:25+00:00,miscaptioned,mi2213_t1_result_2,2025-09-09,True
15547,mi2213,3,t2t,2024-01-06 17:39:25+00:00,miscaptioned,mi2213_t1_result_3,2025-09-09,True
15548,mi2213,7,t2t,2024-01-06 17:39:25+00:00,miscaptioned,mi2213_t1_result_7,2025-08-08,True
15549,mi2213,0,i2t,2024-01-06 17:39:25+00:00,miscaptioned,mi2213_lens_result_0,2024-03-11,True
15550,mi2213,5,i2t,2024-01-06 17:39:25+00:00,miscaptioned,mi2213_lens_result_5,2024-05-13,True
15551,fa0883,1,t2t,2025-03-25 23:14:20+00:00,factually_correct,fa0883_t1_result_1,2025-09-29,True
15552,fa0883,2,t2t,2025-03-25 23:14:20+00:00,factually_correct,fa0883_t1_result_2,2018-04-19,False
15553,fa0883,3,t2t,2025-03-25 23:14:20+00:00,factually_correct,fa0883_t1_result_3,,
15554,fa0883,4,t2t,2025-03-25 23:14:20+00:00,factually_correct,fa0883_t1_result_4,2022-10-31,False
15555,fa0883,5,t2t,2025-03-25 23:14:20+00:00,factually_correct,fa0883_t1_result_5,2025-08-26,True
15556,fa0883,7,t2t,2025-03-25 23:14:20+00:00,factually_correct,fa0883_t1_result_7,2015-05-04,False
15557,fa0883,8,t2t,2025-03-25 23:14:20+00:00,factually_correct,fa0883_t1_result_8,,
15558,fa0883,3,i2t,2025-03-25 23:14:20+00:00,factually_correct,fa0883_lens_result_3,2025-03-25,False
15559,fa0883,6,i2t,2025-03-25 23:14:20+00:00,factually_correct,fa0883_lens_result_6,,
15560,mi1884,1,t2t,2024-06-17 09:54:44+00:00,miscaptioned,mi1884_t1_result_1,2025-03-21,True
15561,mi1884,4,t2t,2024-06-17 09:54:44+00:00,miscaptioned,mi1884_t1_result_4,2023-10-27,False
15562,mi1884,8,t2t,2024-06-17 09:54:44+00:00,miscaptioned,mi1884_t1_result_8,2023-10-13,False
15563,mi1884,4,i2t,2024-06-17 09:54:44+00:00,miscaptioned,mi1884_lens_result_4,2025-02-07,True
15564,mi1884,9,i2t,2024-06-17 09:54:44+00:00,miscaptioned,mi1884_lens_result_9,2023-11-10,False
15565,fa0179,2,t2t,2025-01-27 12:04:52+00:00,factually_correct,fa0179_t1_result_2,2006-03-08,False
15566,fa0179,3,t2t,2025-01-27 12:04:52+00:00,factually_correct,fa0179_t1_result_3,2025-01-17,False
15567,fa0179,4,t2t,2025-01-27 12:04:52+00:00,factually_correct,fa0179_t1_result_4,2022-11-20,False
15568,fa0179,6,t2t,2025-01-27 12:04:52+00:00,factually_correct,fa0179_t1_result_6,2019-11-29,False
15569,mi1359,0,t2t,2025-02-20 15:55:09+00:00,miscaptioned,mi1359_t1_result_0,2020-07-02,False
15570,mi1359,1,t2t,2025-02-20 15:55:09+00:00,miscaptioned,mi1359_t1_result_1,2020-04-21,False
15571,mi1359,2,t2t,2025-02-20 15:55:09+00:00,miscaptioned,mi1359_t1_result_2,2020-05-11,False
15572,mi1359,3,t2t,2025-02-20 15:55:09+00:00,miscaptioned,mi1359_t1_result_3,2020-04-21,False
15573,mi1359,4,t2t,2025-02-20 15:55:09+00:00,miscaptioned,mi1359_t1_result_4,2020-04-13,False
15574,mi1359,5,t2t,2025-02-20 15:55:09+00:00,miscaptioned,mi1359_t1_result_5,2020-04-23,False
15575,mi1359,6,t2t,2025-02-20 15:55:09+00:00,miscaptioned,mi1359_t1_result_6,2020-04-10,False
15576,mi1359,9,t2t,2025-02-20 15:55:09+00:00,miscaptioned,mi1359_t1_result_9,2020-04-22,False
15577,mi1359,0,i2t,2025-02-20 15:55:09+00:00,miscaptioned,mi1359_lens_result_0,2020-07-15,False
15578,fa1018,3,t2t,2023-02-17 19:13:53+00:00,factually_correct,fa1018_t1_result_3,2025-09-02,True
15579,fa1018,5,t2t,2023-02-17 19:13:53+00:00,factually_correct,fa1018_t1_result_5,2015-09-17,False
15580,fa0515,2,t2t,2024-12-07 18:29:46+00:00,factually_correct,fa0515_t1_result_2,2025-04-22,True
15581,fa0515,4,t2t,2024-12-07 18:29:46+00:00,factually_correct,fa0515_t1_result_4,2025-05-05,True
15582,fa0515,6,t2t,2024-12-07 18:29:46+00:00,factually_correct,fa0515_t1_result_6,2025-06-03,True
15583,fa0515,7,t2t,2024-12-07 18:29:46+00:00,factually_correct,fa0515_t1_result_7,2025-05-28,True
15584,fa0515,8,t2t,2024-12-07 18:29:46+00:00,factually_correct,fa0515_t1_result_8,2025-09-17,True
15585,fa0515,0,i2t,2024-12-07 18:29:46+00:00,factually_correct,fa0515_lens_result_0,2025-04-23,True
15586,mi1162,5,t2t,2025-01-14 17:05:12+00:00,miscaptioned,mi1162_t1_result_5,2025-07-17,True
15587,mi4655,4,t2t,2024-03-05 19:40:02+00:00,miscaptioned,mi4655_t1_result_4,2024-02-08,False
15588,mi4655,0,i2t,2024-03-05 19:40:02+00:00,miscaptioned,mi4655_lens_result_0,2024-03-05,False
15589,mi2111,1,t2t,2025-01-19 16:46:17+00:00,miscaptioned,mi2111_t1_result_1,2023-06-26,False
15590,mi2111,3,t2t,2025-01-19 16:46:17+00:00,miscaptioned,mi2111_t1_result_3,2024-03-07,False
15591,mi2111,5,t2t,2025-01-19 16:46:17+00:00,miscaptioned,mi2111_t1_result_5,2025-01-30,True
15592,mi2111,6,t2t,2025-01-19 16:46:17+00:00,miscaptioned,mi2111_t1_result_6,2024-01-10,False
15593,mi2111,1,i2t,2025-01-19 16:46:17+00:00,miscaptioned,mi2111_lens_result_1,2025-01-19,False
15594,mi2111,3,i2t,2025-01-19 16:46:17+00:00,miscaptioned,mi2111_lens_result_3,2025-01-23,True
15595,fa1620,8,t2t,2024-03-17 09:20:13+00:00,factually_correct,fa1620_t1_result_8,2025-02-04,True
